REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ADJUSTMENT,POLLUTANT,METHODOLOGY,SOURCE,VESSEL,VESSEL_EMISSIONS_SOURCE,TIME_PERIOD,CO2_Emissions,Group
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2020-02,15231,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2020-03,16802,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2020-04,13204,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2020-05,9651,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2020-06,7259,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2020-07,20732,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2020-08,29484,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2020-09,20260,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2020-10,12608,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2020-11,8197,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2020-12,14624,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2021-01,15169,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2021-02,29846,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2021-03,26785,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2021-04,14334,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2021-05,10417,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2021-06,11359,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2021-07,17210,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2021-08,14153,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2021-09,14690,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2021-10,12058,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2021-11,13840,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2021-12,12596,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2022-01,14737,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2022-02,23514,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2022-03,24265,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2022-04,26086,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2022-05,12084,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2022-06,11604,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2022-07,17278,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2022-08,24110,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2022-09,19081,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2022-10,21200,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2022-11,25904,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2022-12,15365,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2023-01,10606,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2023-02,12154,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2023-03,38316,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2023-04,25889,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2023-05,14041,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2023-06,15758,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2023-07,21116,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2023-08,17923,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2023-09,21698,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2023-10,17904,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2023-11,31029,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2023-12,15351,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2024-01,23519,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2024-02,19685,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2024-03,17094,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2024-04,13175,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2024-05,9960,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2024-06,13695,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2024-07,22367,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2024-08,22804,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2024-09,18956,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2024-10,27066,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2024-11,19904,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Service - other,Domestic voyages,2024-12,11634,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2019-01,944141,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2019-02,768976,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2019-03,842272,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2019-04,830663,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2019-05,830490,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2019-06,814578,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2019-07,853340,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2019-08,824340,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2019-09,827924,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2019-10,847138,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2019-11,814917,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2019-12,806044,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2020-01,845513,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2020-02,686777,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2020-03,710613,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2020-04,692050,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2020-05,699821,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2020-06,686305,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2020-07,709983,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2020-08,723444,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2020-09,707217,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2020-10,730791,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2020-11,715637,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2020-12,698756,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2021-01,727778,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2021-02,564302,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2021-03,636797,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2021-04,607617,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2021-05,618741,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2021-06,622715,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,General cargo,Domestic voyages,2021-07,625470,OECD Country
